Date,Open,High,Low,Close
2025-06-25,56.8,56.81,56.65,56.711
2025-06-26,56.65,56.695,56.57,56.605
2025-06-27,56.65,56.71,56.45,56.57
2025-06-30,56.54,56.54,56.25,56.33
2025-07-01,56.25,56.369,56.145,56.3
2025-07-02,56.27,56.42,56.26,56.365
2025-07-03,56.33,56.34,56.21,56.25
2025-07-04,56.4,56.55,56.395,56.4
2025-07-07,56.48,56.71,56.46,56.685
2025-07-08,56.55,56.555,56.35,56.35
2025-07-09,56.55,56.625,56.48,56.57
2025-07-10,56.48,56.495,56.375,56.47
2025-07-11,56.55,56.55,56.43,56.47
2025-07-14,56.6,56.725,56.56,56.63
2025-07-15,56.7,56.81,56.675,56.73
2025-07-16,56.85,57.095,56.85,57.085
2025-07-17,57.05,57.3,56.95,57.29
2025-07-18,57.25,57.255,57.065,57.145
2025-07-21,57.1,57.23,57.06,57.175
2025-07-22,57.03,57.07,56.965,57.05
2025-07-23,56.85,56.98,56.85,56.881
2025-07-24,56.68,56.73,56.6,56.65
2025-07-25,56.75,57.165,56.75,57.11
2025-07-28,57.13,57.21,56.98,57.2
2025-07-29,57.25,57.38,57.2,57.31
2025-07-30,57.2,57.6,57.115,57.58
2025-07-31,57.86,58.4,57.85,58.32
2025-08-01,58.25,58.63,58.13,58.145
2025-08-04,57.75,57.75,57.29,57.29
2025-08-05,57.4,57.69,57.26,57.63
2025-08-06,57.6,57.78,57.41,57.475
2025-08-07,57.33,57.35,56.97,56.97
2025-08-08,56.92,57.22,56.845,57.11
2025-08-11,56.87,57.1,56.87,57.04
2025-08-12,57.14,57.23,57.04,57.075
2025-08-13,56.88,57.01,56.72,56.72
2025-08-14,56.7,56.955,56.61,56.945
2025-08-15,57.1,57.25,56.99,57.065
2025-08-18,57.05,57.14,56.965,56.965
2025-08-19,57.05,57.18,57.01,57.1
2025-08-20,57.25,57.39,56.96,56.96
2025-08-22,57.15,57.2,56.92,56.95
2025-08-26,56.7,57.1,56.65,57.07
2025-08-27,56.93,57.23,56.93,57.16
2025-08-28,57.05,57.17,56.93,57.12
2025-08-29,56.93,57.2,56.885,57.13
2025-09-01,57.122,57.35,57.122,57.16
2025-09-02,57.22,57.54,57.14,57.51
2025-09-03,57.51,57.55,57.3,57.3
2025-09-04,57.3,57.32,56.98,56.98
2025-09-05,56.95,57.04,56.82,56.915
2025-09-08,56.777,56.93,56.67,56.69
2025-09-09,56.69,57.0,56.66,56.98
2025-09-10,57.1,57.195,57.05,57.125
2025-09-11,57.05,57.28,57.04,57.191
2025-09-12,57.05,57.205,57.05,57.1
2025-09-15,57.2,57.38,57.16,57.181
2025-09-16,57.07,57.165,56.9,56.91
2025-09-17,56.8,56.945,56.75,56.89
2025-09-18,56.97,57.1,56.97,57.06
2025-09-19,57.2,57.25,57.08,57.15
2025-09-22,57.15,57.195,57.04,57.056
2025-09-23,56.95,57.33,56.95,57.295
2025-09-24,57.33,57.49,57.31,57.461
2025-09-25,57.75,58.17,57.73,58.1
2025-09-26,58.28,58.43,58.09,58.1
2025-09-29,58.0,58.165,57.945,58.145
2025-09-30,58.05,58.37,58.03,58.196
2025-10-01,58.4,58.4,58.08,58.12
2025-10-02,58.05,58.3,58.007,58.08
2025-10-03,58.12,58.15,57.865,57.875
2025-10-06,58.05,58.365,58.04,58.35
2025-10-07,58.35,58.38,58.08,58.1
2025-10-08,58.205,58.23,57.93,57.95
2025-10-09,57.875,58.32,57.79,58.235
2025-10-10,58.4,58.43,58.16,58.24
2025-10-13,58.222,58.265,58.12,58.245
2025-10-14,58.222,58.305,58.155,58.215
2025-10-15,58.1,58.15,57.985,58.055
2025-10-16,57.999,58.16,57.98,58.125
2025-10-17,58.02,58.222,58.0,58.16
2025-10-20,58.19,58.195,58.065,58.17
2025-10-21,58.15,58.26,58.08,58.225
2025-10-22,58.3,58.43,58.28,58.41
2025-10-23,58.5,58.71,58.47,58.61
2025-10-24,58.55,58.71,58.55,58.625
2025-10-27,58.6,58.92,58.5,58.9
2025-10-28,58.9,59.2,58.9,59.13
2025-10-29,59.15,59.26,58.65,58.69
2025-10-30,58.73,58.98,58.58,58.85
2025-11-03,58.8,58.83,58.69,58.79
2025-11-04,58.7,58.75,58.51,58.515
2025-11-05,58.65,58.85,58.63,58.83
2025-11-06,58.72,59.04,58.65,58.94
2025-11-07,58.94,59.115,58.9,59.04
2025-11-10,58.98,59.075,58.79,58.96
2025-11-11,58.96,59.005,58.865,58.985
2025-11-12,58.95,59.19,58.91,59.17
2025-11-13,59.13,59.19,58.99,59.0
2025-11-14,58.951,59.08,58.77,59.065
2025-11-17,59.055,59.199,58.91,58.931
2025-11-18,59.0,59.08,58.888,58.985
2025-11-19,58.95,58.955,58.82,58.935
2025-11-20,59.0,59.11,59.0,59.065
2025-11-21,59.05,59.1,58.815,58.855
2025-11-24,58.83,59.02,58.83,58.87
2025-11-25,58.93,58.935,58.84,58.91
2025-11-26,58.83,58.875,58.75,58.84
2025-11-27,58.75,58.835,58.73,58.76
2025-11-28,58.73,58.8,58.6,58.645
2025-12-01,58.63,58.68,58.49,58.49
2025-12-02,58.49,58.54,58.33,58.521
2025-12-03,58.55,58.925,58.5,58.92
2025-12-04,58.95,59.17,58.92,59.022
2025-12-05,59.12,59.16,58.909,58.935
2025-12-09,59.08,59.22,59.07,59.22
2025-12-10,59.25,59.25,59.16,59.21
2025-12-11,59.12,59.18,58.969,58.99
2025-12-12,58.98,59.15,58.95,59.065
2025-12-15,59.15,59.18,59.04,59.04
2025-12-16,58.93,58.965,58.71,58.72
2025-12-17,58.65,58.73,58.55,58.725
2025-12-18,58.7,58.72,58.49,58.555
2025-12-19,58.6,58.77,58.53,58.7
2025-12-22,58.7,58.75,58.63,58.73
2025-12-23,58.7,58.88,58.655,58.85
2025-12-26,58.75,58.84,58.71,58.71
2025-12-29,58.68,58.83,58.68,58.79
