Date,Open,High,Low,Close
2022-03-30,52.02,52.04,51.92,52.01
2022-03-31,51.98,51.995,51.74,51.74
2022-04-01,51.79,51.81,51.55,51.67
2022-04-04,51.6,51.6,51.31,51.38
2022-04-05,51.32,51.355,51.14,51.19
2022-04-06,51.25,51.445,51.25,51.43
2022-04-07,51.37,51.43,51.33,51.42
2022-04-08,51.45,51.62,51.45,51.59
2022-04-11,51.7,52.08,51.69,52.05
2022-04-12,52.15,52.29,52.06,52.1
2022-04-13,52.1,52.1,51.88,52.03
2022-04-18,52.15,52.29,52.15,52.27
2022-04-19,52.35,52.48,52.31,52.46
2022-04-20,52.44,52.49,52.42,52.49
2022-04-21,52.4,52.45,52.35,52.365
2022-04-22,52.44,52.45,52.215,52.315
2022-04-25,52.38,52.48,52.38,52.41
2022-04-26,52.35,52.37,52.13,52.25
2022-04-27,52.35,52.375,52.1,52.12
2022-04-28,52.15,52.36,51.96,52.27
2022-04-29,52.43,52.45,52.16,52.19
2022-05-02,52.25,52.4,52.22,52.365
2022-05-04,52.43,52.505,52.39,52.5
2022-05-05,52.38,52.425,52.23,52.385
2022-05-06,52.48,52.5,52.44,52.5
2022-05-10,52.499,52.499,52.34,52.37
2022-05-11,52.32,52.35,52.222,52.275
2022-05-12,52.28,52.495,52.28,52.495
2022-05-13,52.43,52.48,52.39,52.45
2022-05-16,52.4,52.499,52.38,52.493
2022-05-17,52.45,52.48,52.41,52.425
2022-05-18,52.35,52.465,52.35,52.45
2022-05-19,52.41,52.47,52.3,52.45
2022-05-20,52.3,52.37,52.111,52.23
2022-05-23,52.22,52.37,52.15,52.27
2022-05-24,52.32,52.39,52.23,52.32
2022-05-25,52.34,52.38,52.3,52.355
2022-05-26,52.35,52.49,52.28,52.4
2022-05-27,52.333,52.35,52.235,52.32
2022-05-30,52.2,52.33,52.16,52.31
2022-05-31,52.4,52.435,52.37,52.37
2022-06-01,52.43,52.49,52.42,52.48
2022-06-02,52.47,52.8,52.455,52.8
2022-06-03,52.82,52.92,52.7,52.86
2022-06-06,52.92,52.97,52.84,52.86
2022-06-07,52.9,52.975,52.87,52.95
2022-06-08,52.9,52.935,52.85,52.915
2022-06-09,52.95,52.97,52.9,52.95
2022-06-10,52.97,53.0,52.925,53.0
2022-06-13,53.1,53.3,53.1,53.3
2022-06-14,53.28,53.4,53.13,53.25
2022-06-15,53.3,53.47,53.3,53.435
2022-06-16,53.3,53.495,53.29,53.47
2022-06-17,53.47,53.76,53.43,53.75
2022-06-20,53.8,54.105,53.8,54.065
2022-06-21,54.1,54.4,54.05,54.265
2022-06-22,54.3,54.635,54.3,54.47
2022-06-23,54.4,54.7,54.35,54.7
2022-06-24,54.65,54.999,54.6,54.985
2022-06-27,54.93,55.15,54.78,54.78
2022-06-28,54.83,54.88,54.64,54.77
2022-06-29,54.9,55.1,54.88,55.06
2022-06-30,55.06,55.14,54.8,54.975
2022-07-01,54.98,55.31,54.9,55.09
2022-07-04,55.12,55.21,54.97,55.08
2022-07-05,55.0,55.25,54.98,55.23
2022-07-06,55.42,55.72,55.42,55.67
2022-07-07,55.9,56.09,55.78,56.06
2022-07-08,55.9,56.13,55.845,55.92
2022-07-11,55.85,56.035,55.85,55.979
2022-07-12,56.13,56.45,56.13,56.37
2022-07-13,56.31,56.43,56.23,56.26
2022-07-14,56.3,56.45,55.98,56.15
2022-07-15,56.35,56.44,56.315,56.36
2022-07-18,56.3,56.39,56.27,56.35
2022-07-19,56.35,56.37,56.25,56.255
2022-07-20,56.18,56.35,56.18,56.29
2022-07-21,56.34,56.43,56.26,56.35
2022-07-22,56.35,56.39,56.27,56.28
2022-07-25,56.2,56.25,56.1,56.1
2022-07-26,55.85,55.88,55.29,55.3
2022-07-27,55.4,55.82,55.37,55.68
2022-07-28,55.58,55.97,55.55,55.82
2022-07-29,55.75,55.75,55.05,55.13
2022-08-01,55.35,55.45,55.31,55.31
2022-08-02,55.3,55.45,55.3,55.435
2022-08-03,55.55,55.777,55.55,55.74
2022-08-04,55.68,55.775,55.58,55.6
2022-08-05,55.48,55.5,55.15,55.2
2022-08-08,55.5,55.72,55.45,55.55
2022-08-09,55.45,55.66,55.4,55.595
2022-08-10,55.67,55.85,55.65,55.665
2022-08-11,55.45,55.58,55.3,55.3
2022-08-12,55.48,55.67,55.42,55.61
2022-08-15,55.72,55.9,55.72,55.825
2022-08-16,55.95,56.1,55.82,55.83
2022-08-17,55.83,55.91,55.7,55.86
2022-08-18,55.85,55.975,55.755,55.888
2022-08-19,55.98,56.07,55.89,55.93
2022-08-22,56.1,56.22,56.03,56.21
2022-08-23,56.25,56.26,56.05,56.07
2022-08-25,55.95,56.09,55.9,56.06
2022-08-26,56.03,56.085,55.995,56.02
2022-08-30,56.15,56.32,56.1,56.225
2022-08-31,56.2,56.21,56.11,56.145
2022-09-01,56.25,56.45,56.25,56.42
2022-09-02,56.5,56.9,56.5,56.77
2022-09-05,56.85,57.0,56.8,56.999
2022-09-06,56.88,57.0,56.86,57.0
2022-09-07,57.0,57.33,57.0,57.135
2022-09-08,57.07,57.22,57.06,57.18
2022-09-09,57.05,57.07,56.78,56.82
2022-09-12,56.85,57.07,56.84,56.86
2022-09-13,56.8,56.95,56.73,56.77
2022-09-14,57.1,57.27,57.0,57.11
2022-09-15,57.1,57.175,56.975,57.16
2022-09-16,57.35,57.44,57.32,57.43
2022-09-19,57.34,57.43,57.325,57.4
2022-09-20,57.4,57.5,57.355,57.48
2022-09-21,57.7,58.0,57.7,58.0
2022-09-22,58.1,58.5,58.0,58.49
2022-09-23,58.35,58.5,58.25,58.5
2022-09-27,58.8,58.999,58.7,58.99
2022-09-28,58.95,59.0,58.88,58.98
2022-09-29,58.87,59.0,58.75,58.97
2022-09-30,58.6,58.79,58.53,58.625
2022-10-03,58.75,59.0,58.72,59.0
2022-10-04,58.88,58.98,58.64,58.65
2022-10-05,58.6,58.78,58.39,58.65
2022-10-06,58.7,58.73,58.54,58.653
2022-10-07,58.85,58.93,58.825,58.92
2022-10-10,58.98,59.0,58.95,59.0
2022-10-11,58.97,59.0,58.83,58.865
2022-10-12,58.95,58.999,58.888,58.965
2022-10-13,58.9,59.0,58.85,59.0
2022-10-14,58.97,58.985,58.88,58.935
2022-10-17,58.97,59.0,58.92,59.0
2022-10-18,58.9,58.995,58.75,58.75
2022-10-19,58.85,58.99,58.8,58.945
2022-10-20,58.92,59.0,58.92,58.94
2022-10-21,58.92,58.97,58.68,58.75
2022-10-24,58.7,58.91,58.7,58.87
2022-10-25,58.87,58.87,58.78,58.78
2022-10-26,58.65,58.72,58.43,58.43
2022-10-27,58.25,58.455,58.09,58.22
2022-10-28,58.3,58.35,57.82,57.97
2022-11-02,58.05,58.49,58.02,58.47
2022-11-03,58.4,58.87,58.3,58.8
2022-11-04,58.8,58.89,58.34,58.55
2022-11-07,58.5,58.59,58.45,58.58
2022-11-08,58.38,58.45,58.1,58.275
2022-11-09,58.17,58.22,57.9,57.99
2022-11-10,58.08,58.25,58.0,58.19
2022-11-11,57.4,57.59,57.14,57.23
2022-11-14,57.3,57.39,57.22,57.28
2022-11-15,57.3,57.47,57.2,57.21
2022-11-16,57.38,57.58,57.34,57.35
2022-11-17,57.45,57.53,57.35,57.36
2022-11-18,57.44,57.45,57.23,57.26
2022-11-21,57.2,57.37,57.2,57.36
2022-11-22,57.45,57.48,57.32,57.375
2022-11-23,57.25,57.33,56.94,56.94
2022-11-24,56.88,56.88,56.68,56.78
2022-11-25,56.73,56.84,56.65,56.67
2022-11-28,56.8,56.9,56.64,56.64
2022-11-29,56.7,56.72,56.5,56.56
2022-12-01,56.45,56.45,56.1,56.22
2022-12-02,56.2,56.2,55.71,55.74
2022-12-05,55.74,56.05,55.72,56.02
2022-12-06,56.06,56.11,55.95,55.975
2022-12-07,55.85,55.85,55.45,55.45
2022-12-09,55.27,55.39,55.17,55.37
2022-12-12,55.4,55.67,55.4,55.65
2022-12-13,55.64,55.92,55.6,55.9
2022-12-14,55.65,55.82,55.6,55.745
2022-12-15,55.73,55.84,55.61,55.685
2022-12-16,55.85,55.88,55.56,55.56
2022-12-19,55.5,55.5,55.4,55.41
2022-12-20,55.4,55.45,55.23,55.24
2022-12-21,55.1,55.29,55.04,55.1
2022-12-22,55.045,55.18,55.045,55.09
2022-12-23,55.25,55.35,55.15,55.15
2022-12-27,55.15,55.93,55.15,55.9
2022-12-28,55.9,56.3,55.89,56.2
2022-12-29,56.17,56.18,55.67,55.755
